metadata: deco UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: decoration,overview: description,overview: type,locus: locus,locus: from,locus: to,date: date,date: when,date: not before,date: not after,date: certainty,date: calendar,people: scribe name(s),people: scribe ID(s),people: signer name(s),people: signer ID(s),people: artist name(s),people: artist ID(s),people: patron name(s),people: patron ID(s),people: dedicatee name(s),people: dedicatee ID(s),people: former owner name(s),people: former owner ID(s),people: donor name(s),people: donor ID(s),people: other name(s),people: other ID(s),orgs: name(s),orgs: ID(s),places: name(s),places: ID(s),bibliography: bibl(s),bibliography: ref(s),bibliography: ref URI(s)
MS_Add_A_282_deco_1,manuscript_52,Add_A,MS_Add_A_282,MS. Add. A. 282,manuscript,,MS_Add_A_282,Pächt and Alexander ii. 912,"Profile half-figure of the author Laurel leaves, floral designs; medallion with skull and bones on rocksmedallion with skull and bones on rocks",histInit,fol. 1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,initial M; medallion with skull and bones on rocks,https://digital.bodleian.ox.ac.uk/objects/aaa742ef-c1ee-4044-9239-c5461462598a/ https://digital.bodleian.ox.ac.uk/objects/aaa742ef-c1ee-4044-9239-c5461462598a/
MS_Add_A_282_deco_2,manuscript_52,Add_A,MS_Add_A_282,MS. Add. A. 282,manuscript,,MS_Add_A_282,Pächt and Alexander ii. 912,"Good historiated border, added (?)",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good historiated border,https://digital.bodleian.ox.ac.uk/objects/aaa742ef-c1ee-4044-9239-c5461462598a/
MS_Add_A_286_deco_1,manuscript_54,Add_A,MS_Add_A_286,MS. Add. A. 286,manuscript,,MS_Add_A_286,,"Initials in plain red, usually three lines high, some with minimal ornament.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_288_deco_1,manuscript_55,Add_A,MS_Add_A_288,MS. Add. A. 288,manuscript,,MS_Add_A_288,,Coloured initials and headings.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_365_deco_1,manuscript_58,Add_A,MS_Add_A_365,MS. Add. A. 365,part,MS. Add. A. 365 – Part 1,MS_Add_A_365-part1,,Penwork.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_365_deco_2,manuscript_58,Add_A,MS_Add_A_365,MS. Add. A. 365,part,MS. Add. A. 365 – Part 2,MS_Add_A_365-part2,,Penwork.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_371_deco_1,manuscript_62,Add_A,MS_Add_A_371,MS. Add. A. 371,manuscript,,MS_Add_A_371,Pächt and Alexander ii. 699,Good penwork initials,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_15_deco_1,manuscript_83,Add_B,MS_Add_B_15,MS. Add. B. 15,manuscript,,MS_Add_B_15,,Illuminated capitals.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_17_deco_1,manuscript_84,Add_B,MS_Add_B_17,MS. Add. B. 17,manuscript,,MS_Add_B_17,,"""Good miniatures"" (Pächt and Alexander iii. 800): small miniatures of the moon and signs of the zodiac in the lunary on fol. 1v. The artist has apparently misunderstood 'whethir' and drawn clouds instead of a ram.",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_B_17_deco_2,manuscript_84,Add_B,MS_Add_B_17,MS. Add. B. 17,manuscript,,MS_Add_B_17,,"4- to 2-line blue initials flourished in red (one red initial flourished in blue, fol. 8r); penwork borders in red and blue (fols. 1v, 3r); line-fillers in red and blue penwork; rubrics in red; intermittent majuscules in red.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_54_deco_1,manuscript_86,Add_B,MS_Add_B_54,MS. Add. B. 54,manuscript,,MS_Add_B_54,,"Fine borders, initials. (Pächt and Alexander ii. 264, pl. XXIV)",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_B_54_deco_2,manuscript_86,Add_B,MS_Add_B_54,MS. Add. B. 54,manuscript,,MS_Add_B_54,,"Coloured initials, gold headings.",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_54_deco_3,manuscript_86,Add_B,MS_Add_B_54,MS. Add. B. 54,manuscript,,MS_Add_B_54,,Fol. 2r: initial M: gold initial with white-stem decoration on multicoloured ground.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_54_deco_4,manuscript_86,Add_B,MS_Add_B_54,MS. Add. B. 54,manuscript,,MS_Add_B_54,,"Fol. 2r: border, upper, right and lower margins: white-stem decoration on multicoloured ground. In lower margin two winged putti support the coat of arms of Bellanti of Siena.",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_55_deco_1,manuscript_87,Add_B,MS_Add_B_55,MS. Add. B. 55,manuscript,,MS_Add_B_55,,Good initials. (Pächt and Alexander ii. 711)Pächt and Alexander,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_B_59_deco_1,manuscript_88,Add_B,MS_Add_B_59,MS. Add. B. 59,manuscript,,MS_Add_B_59,"Fine miniature (drawing) with framing ornament perhaps added. (Pächt and Alexander ii. 494, pl. XLVII)","Frontispiece with arms of Pasquale Malipiero, doge of Venice, framed with floral ornaments, perhaps added.",drawing,fol. iv verso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_59_deco_2,manuscript_88,Add_B,MS_Add_B_59,MS. Add. B. 59,manuscript,,MS_Add_B_59,,Fine initial (faceted capital).,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_60_deco_1,manuscript_90,Add_B,MS_Add_B_60,MS. Add. B. 60,manuscript,,MS_Add_B_60,,Fols. 1r-83v: headings written in a larger module and underlined in red.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_60_deco_2,manuscript_90,Add_B,MS_Add_B_60,MS. Add. B. 60,manuscript,,MS_Add_B_60,,Fols. 87r-122v: headings in red.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_60_deco_3,manuscript_90,Add_B,MS_Add_B_60,MS. Add. B. 60,manuscript,,MS_Add_B_60,,Fols. 1r-122v: calligraphic initials in red or in the ink of the text.,plainInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_60_deco_4,manuscript_90,Add_B,MS_Add_B_60,MS. Add. B. 60,manuscript,,MS_Add_B_60,,Fol. 122v: 3-line initial in blue.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_60_deco_5,manuscript_90,Add_B,MS_Add_B_60,MS. Add. B. 60,manuscript,,MS_Add_B_60,,Fol. 127r: Diagram of Christ's side wound.,diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_62_deco_1,manuscript_91,Add_B,MS_Add_B_62,MS. Add. B. 62,manuscript,,MS_Add_B_62,,Coloured initials.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_62_deco_2,manuscript_91,Add_B,MS_Add_B_62,MS. Add. B. 62,manuscript,,MS_Add_B_62,,Rubrics.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_66_deco_1,manuscript_93,Add_B,MS_Add_B_66,MS. Add. B. 66,manuscript,,MS_Add_B_66,,"2- to 3-line blue initials, flourished in red.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_107_deco_1,manuscript_79,Add_B,MS_Add_B_107,MS. Add. B. 107,manuscript,,MS_Add_B_107,,Illuminated capitals.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_110_deco_1,manuscript_80,Add_B,MS_Add_B_110,MS. Add. B. 110,manuscript,,MS_Add_B_110,Pächt and Alexander ii. 371:,Good border (unfinished),border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_110_deco_2,manuscript_80,Add_B,MS_Add_B_110,MS. Add. B. 110,manuscript,,MS_Add_B_110,Pächt and Alexander ii. 371:,Good initial.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_111_deco_1,manuscript_81,Add_B,MS_Add_B_111,MS. Add. B. 111,manuscript,,MS_Add_B_111,Pächt and Alexander ii. 426:,Fine border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_B_111_deco_2,manuscript_81,Add_B,MS_Add_B_111,MS. Add. B. 111,manuscript,,MS_Add_B_111,Pächt and Alexander ii. 426:,Fine initial.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_2_deco_1,manuscript_126,Add_C,MS_Add_C_2,MS. Add. C. 2,manuscript,,MS_Add_C_2,,Diagrams. (Pächt and Alexander iii. 1325)Pächt and Alexander,diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_C_12_deco_1,manuscript_96,Add_C,MS_Add_C_12,MS. Add. C. 12,manuscript,,MS_Add_C_12,"Pächt and Alexander i. 652, pl. LI (Milanese illumination in French style; Italian script):",Fine borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_12_deco_2,manuscript_96,Add_C,MS_Add_C_12,MS. Add. C. 12,manuscript,,MS_Add_C_12,"Pächt and Alexander i. 652, pl. LI (Milanese illumination in French style; Italian script):",Fine initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_14_deco_1,manuscript_104,Add_C,MS_Add_C_14,MS. Add. C. 14,manuscript,,MS_Add_C_14,"Pächt and Alexander ii. 285, Pl. XXVI ; Fine initial",Gold 8-line initial with white-stem interlace and floral designs,decInit,fol. 1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_14_deco_2,manuscript_104,Add_C,MS_Add_C_14,MS. Add. C. 14,manuscript,,MS_Add_C_14,"Pächt and Alexander ii. 285, Pl. XXVI ; Fine border","White-stem interlace, floral designs, gold disks, three birds, three butterflies and four putti. In the lower margin two putti support a laurel wreath, encircling a medallion, left blank to be filled with a coat of arms",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_15_deco_1,manuscript_114,Add_C,MS_Add_C_15,MS. Add. C. 15,manuscript,,MS_Add_C_15,,"Unfinished initial 'B', fol. 2r",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_15_deco_2,manuscript_114,Add_C,MS_Add_C_15,MS. Add. C. 15,manuscript,,MS_Add_C_15,,Plain red initials elsewhere.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_15_deco_3,manuscript_114,Add_C,MS_Add_C_15,MS. Add. C. 15,manuscript,,MS_Add_C_15,,Rubrics in rustic capitals (quires 1-10) or uncial (quires 11-20).,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_21_deco_1,manuscript_127,Add_C,MS_Add_C_21,MS. Add. C. 21,manuscript,,MS_Add_C_21,"Pächt and Alexander i. 148, pl. XI:",Good border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_21_deco_2,manuscript_127,Add_C,MS_Add_C_21,MS. Add. C. 21,manuscript,,MS_Add_C_21,"Pächt and Alexander i. 148, pl. XI:",Good historiated initials.,histInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_21_deco_3,manuscript_127,Add_C,MS_Add_C_21,MS. Add. C. 21,manuscript,,MS_Add_C_21,"Pächt and Alexander i. 148, pl. XI:",Good penwork initials.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_23_deco_1,manuscript_131,Add_C,MS_Add_C_23,MS. Add. C. 23,manuscript,,MS_Add_C_23,"Pächt and Alexander ii. 1011, pl. LXXXIII:; Fine miniature (defaced)","St. Francis, holding a cross and pointing above to a small figure of crucified Christ, is adored by Francesco Malipiero (defaced). Rectangular frame with floral designs and a defaced coat of arms.",miniature,fol. 1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_23_deco_2,manuscript_131,Add_C,MS_Add_C_23,MS. Add. C. 23,manuscript,,MS_Add_C_23,"Pächt and Alexander ii. 1011, pl. LXXXIII:",Fine border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_25_deco_1,manuscript_133,Add_C,MS_Add_C_25,MS. Add. C. 25,manuscript,,MS_Add_C_25,"Pächt and Alexander ii. 516, pl. XLIX:",Fine border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_25_deco_2,manuscript_133,Add_C,MS_Add_C_25,MS. Add. C. 25,manuscript,,MS_Add_C_25,"Pächt and Alexander ii. 516, pl. XLIX:",Fine initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_29_deco_1,manuscript_149,Add_C,MS_Add_C_29,MS. Add. C. 29,manuscript,,MS_Add_C_29,Pächt and Alexander i. 634:,"Good grisaille miniatures (fols. 6v, 32r, 110r).",miniature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_29_deco_2,manuscript_149,Add_C,MS_Add_C_29,MS. Add. C. 29,manuscript,,MS_Add_C_29,Pächt and Alexander i. 634:,Good borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_29_deco_3,manuscript_149,Add_C,MS_Add_C_29,MS. Add. C. 29,manuscript,,MS_Add_C_29,Pächt and Alexander i. 634:,"Penwork initials in gold, flourished with light blue, and dark blue, flourished with red.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_38_deco_1,manuscript_153,Add_C,MS_Add_C_38,MS. Add. C. 38,manuscript,,MS_Add_C_38,,Penwork.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_73_deco_1,manuscript_157,Add_C,MS_Add_C_73,MS. Add. C. 73,manuscript,,MS_Add_C_73,,"Borders, initials. (Pächt and Alexander ii. 746)",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_C_73_deco_2,manuscript_157,Add_C,MS_Add_C_73,MS. Add. C. 73,manuscript,,MS_Add_C_73,,"Coloured borders (one with partly erased coat of arms), coloured initials, rubrics.",border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_108_deco_1,manuscript_94,Add_C,MS_Add_C_108,MS. Add. C. 108,manuscript,,MS_Add_C_108,,2- and 3-line initials in plain red,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_109_deco_1,manuscript_10024,Add_C,MS_Add_C_109,MS. Add. C. 109,manuscript,,MS_Add_C_109,,Initials in plain red.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_110_deco_1,manuscript_10025,Add_C,MS_Add_C_110,MS. Add. C. 110,manuscript,,MS_Add_C_110,,Initials and paraphs in plain red.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_133_deco_1,manuscript_98,Add_C,MS_Add_C_133,MS. Add. C. 133,part,MS. Add. C. 133 – Part 2,MS_Add_C_133-part2,,"Good initials. Humanistic script. (Pächt and Alexander ii. 350, pl. XXXIII)",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_C_135_deco_1,manuscript_99,Add_C,MS_Add_C_135,MS. Add. C. 135,manuscript,,MS_Add_C_135,,"Historiated initials in blue, red, gold, and brown of between eight and sixteen lines in height, containing half-figures and busts of men in hoods and hats (apparently representing key characters in each book). Found at the beginnings of books on fols. , , , , , , , , , , and . Considerable smudging of red.",histInit,1r; 11r; 21r; 30r; 39r; 50r; 61v; 72r; 81v; 92r; 103v; 114r,1r 11r 21r 30r 39r 50r 61v 72r 81v 92r 103v 114r,1r 11r 21r 30r 39r 50r 61v 72r 81v 92r 103v 114r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_135_deco_2,manuscript_99,Add_C,MS_Add_C_135,MS. Add. C. 135,manuscript,,MS_Add_C_135,,"Flourished initials in red and blue of two lines in height with gold marginal notae marking book summaries and divisions. Found on fols. , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , and .",flourInit,1r; 10v; 11v; 13v; 18r; 19v; 20v; 22v; 23v; 27r; 28r; 30r; 31v; 32v; 33r; 34r; 38r; 39r; 40v; 46v; 50r; 52r; 53r; 61v; 62r; 67v; 69r; 69v; 72r; 81v; 87r; 92r; 103v; 114r,1r 10v 11v 13v 18r 19v 20v 22v 23v 27r 28r 30r 31v 32v 33r 34r 38r 39r 40v 46v 50r 52r 53r 61v 62r 67v 69r 69v 72r 81v 87r 92r 103v 114r,1r 10v 11v 13v 18r 19v 20v 22v 23v 27r 28r 30r 31v 32v 33r 34r 38r 39r 40v 46v 50r 52r 53r 61v 62r 67v 69r 69v 72r 81v 87r 92r 103v 114r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_135_deco_3,manuscript_99,Add_C,MS_Add_C_135,MS. Add. C. 135,manuscript,,MS_Add_C_135,,Rubrication throughout.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_138_deco_1,manuscript_102,Add_C,MS_Add_C_138,MS. Add. C. 138,manuscript,,MS_Add_C_138,"Pächt and Alexander ii. 412, Pl. XL",Fine initials,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_139_deco_1,manuscript_103,Add_C,MS_Add_C_139,MS. Add. C. 139,manuscript,,MS_Add_C_139,"Pächt and Alexander ii. 258, pl. XXIII:; Fine initials.",Gold 8-line initial with white-stem interlace.,decInit,fol. 2r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_139_deco_2,manuscript_103,Add_C,MS_Add_C_139,MS. Add. C. 139,manuscript,,MS_Add_C_139,"Pächt and Alexander ii. 258, pl. XXIII:; Fine border.",White-stem interlace with two seated putti and two grotesques. In the lower margin two putti with halos and wings support an erased coat of arms.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_140_deco_1,manuscript_105,Add_C,MS_Add_C_140,MS. Add. C. 140,manuscript,,MS_Add_C_140,,"Good initials, some with zoomorphic designs. (Pächt and Alexander ii. 7)Pächt and Alexander Initials formed by symmetrically arranged or twisted bodies of birds and beasts, or decorated with animal heads and acanthus leaves on fols. 3v, 6r, 10v, 13r and 15v (ink and red lead which darkened).",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_C_141_deco_1,manuscript_106,Add_C,MS_Add_C_141,MS. Add. C. 141,manuscript,,MS_Add_C_141,Pächt and Alexander ii. 200,Initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_141_deco_2,manuscript_106,Add_C,MS_Add_C_141,MS. Add. C. 141,manuscript,,MS_Add_C_141,Pächt and Alexander ii. 200,"Diagram, fol. 20, perhaps added.",diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_142_deco_1,manuscript_107,Add_C,MS_Add_C_142,MS. Add. C. 142,manuscript,,MS_Add_C_142,,Coloured initials.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_142_deco_2,manuscript_107,Add_C,MS_Add_C_142,MS. Add. C. 142,manuscript,,MS_Add_C_142,,Rubrics.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_143_deco_1,manuscript_108,Add_C,MS_Add_C_143,MS. Add. C. 143,manuscript,,MS_Add_C_143,"Pächt and Alexander ii. 45 (border, fol. 50v, and other initials, 13th century, first half.):",Initial (retouched).,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_143_deco_2,manuscript_108,Add_C,MS_Add_C_143,MS. Add. C. 143,manuscript,,MS_Add_C_143,"Pächt and Alexander ii. 45 (border, fol. 50v, and other initials, 13th century, first half.):","Human profiles, scribbled in margins, accompany glosses on fols. 31r, 32r, 48r, 65r, 78v, 96r, 97v and 50v.",drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_143_deco_3,manuscript_108,Add_C,MS_Add_C_143,MS. Add. C. 143,manuscript,,MS_Add_C_143,"Pächt and Alexander ii. 45 (border, fol. 50v, and other initials, 13th century, first half.):",Hybrid figure (animal body and human head).,border,fol. 50v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_144_deco_1,manuscript_109,Add_C,MS_Add_C_144,MS. Add. C. 144,manuscript,,MS_Add_C_144,"Pächt and Alexander ii. 5, pl. I:",Good diagrams.,diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_144_deco_2,manuscript_109,Add_C,MS_Add_C_144,MS. Add. C. 144,manuscript,,MS_Add_C_144,"Pächt and Alexander ii. 5, pl. I:",Initials.,diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_145_deco_1,manuscript_110,Add_C,MS_Add_C_145,MS. Add. C. 145,manuscript,,MS_Add_C_145,,Coloured initials.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_145_deco_2,manuscript_110,Add_C,MS_Add_C_145,MS. Add. C. 145,manuscript,,MS_Add_C_145,,Rubrics.,rubrication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_146_deco_1,manuscript_111,Add_C,MS_Add_C_146,MS. Add. C. 146,manuscript,,MS_Add_C_146,"Pächt and Alexander i. 271, pl. XIX:",Good table of affinity.,diagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_146_deco_2,manuscript_111,Add_C,MS_Add_C_146,MS. Add. C. 146,manuscript,,MS_Add_C_146,"Pächt and Alexander i. 271, pl. XIX:",Initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_147_deco_1,manuscript_112,Add_C,MS_Add_C_147,MS. Add. C. 147,manuscript,,MS_Add_C_147,,"Fine initials. Fine penwork borders, initials. (Pächt and Alexander ii. 662, pl. LXIV)",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_C_149_deco_1,manuscript_113,Add_C,MS_Add_C_149,MS. Add. C. 149,manuscript,,MS_Add_C_149,Pächt and Alexander ii. 271:,Good border.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_149_deco_2,manuscript_113,Add_C,MS_Add_C_149,MS. Add. C. 149,manuscript,,MS_Add_C_149,Pächt and Alexander ii. 271:,Good initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_150_deco_1,manuscript_115,Add_C,MS_Add_C_150,MS. Add. C. 150,manuscript,,MS_Add_C_150,Pächt and Alexander ii. 404,Fine borders,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_150_deco_2,manuscript_115,Add_C,MS_Add_C_150,MS. Add. C. 150,manuscript,,MS_Add_C_150,Pächt and Alexander ii. 404,Fine initials,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_151_deco_1,manuscript_116,Add_C,MS_Add_C_151,MS. Add. C. 151,manuscript,,MS_Add_C_151,Pächt and Alexander ii. 767,Good initial (fol. 1) imitating French work.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_151_deco_2,manuscript_116,Add_C,MS_Add_C_151,MS. Add. C. 151,manuscript,,MS_Add_C_151,Pächt and Alexander ii. 767,"Penwork borders, initials.",flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_152_deco_1,manuscript_117,Add_C,MS_Add_C_152,MS. Add. C. 152,manuscript,,MS_Add_C_152,,"Good initials. (Pächt and Alexander ii. 3, pl. I)Pächt and Alexander",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_C_153_deco_1,manuscript_118,Add_C,MS_Add_C_153,MS. Add. C. 153,manuscript,,MS_Add_C_153,,"Fine initials, related to Paris, Bibl. nat. MS. Lat. 264. (Pächt and Alexander i. 265, pl. XVIII)",decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_C_154_deco_1,manuscript_119,Add_C,MS_Add_C_154,MS. Add. C. 154,part,MS. Add. C. 154 – Part 1,MS_Add_C_154-part1,,Some coloured capitals.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_154_deco_2,manuscript_119,Add_C,MS_Add_C_154,MS. Add. C. 154,part,MS. Add. C. 154 – Part 2,MS_Add_C_154-part2,,Some coloured capitals.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_154_deco_3,manuscript_119,Add_C,MS_Add_C_154,MS. Add. C. 154,part,MS. Add. C. 154 – Part 3,MS_Add_C_154-part3,,Some coloured capitals.,colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_169_deco_1,manuscript_122,Add_C,MS_Add_C_169,MS. Add. C. 169,manuscript,,MS_Add_C_169,"Pächt and Alexander ii. 351, pl. XXXIII",Fine borders.,border,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_169_deco_2,manuscript_122,Add_C,MS_Add_C_169,MS. Add. C. 169,manuscript,,MS_Add_C_169,"Pächt and Alexander ii. 351, pl. XXXIII",Fine initials.,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_181_deco_1,manuscript_123,Add_C,MS_Add_C_181,MS. Add. C. 181,manuscript,,MS_Add_C_181,,Initials. (Pächt and Alexander iii. 134)Pächt and Alexander,decInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pächt and Alexander,https://catalog.hathitrust.org/Record/000468709
MS_Add_C_188_deco_1,manuscript_124,Add_C,MS_Add_C_188,MS. Add. C. 188,manuscript,,MS_Add_C_188,Pächt and Alexander iii. 515:,Miniatures (marginal sketches).,drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_188_deco_2,manuscript_124,Add_C,MS_Add_C_188,MS. Add. C. 188,manuscript,,MS_Add_C_188,Pächt and Alexander iii. 515:,Good penwork initials.,flourInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_C_188_deco_3,manuscript_124,Add_C,MS_Add_C_188,MS. Add. C. 188,manuscript,,MS_Add_C_188,Pächt and Alexander iii. 515:,"Coloured initials, rubrics.",colInit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
